longitude,latitude,dem
240228.09719536535,550401.6256557461,88.01941680908203
239992.69728985714,546007.7827410661,59.86913299560546
239971.75149772596,545616.7085039001,47.77864456176758
239682.3078150844,540210.695462632,17.312618255615234
239677.3827466861,540118.6784321507,16.738666534423828
239591.20289998362,538508.3815518748,17.492795944213867
239427.50733516362,535448.8234904269,21.253162384033203
239204.8308646991,531285.0766799459,31.609786987304688
239192.53156524562,531055.0358451298,44.1285285949707
239148.2569216002,530226.8892087005,48.41504669189453
239090.4605924812,529145.6986357747,51.8503303527832
240416.272983958,553413.7844909094,52.66115951538086
240331.19681004764,551826.4738906585,75.93196868896483
240280.651986184,550883.2903342051,86.50514221191406
240270.7902496392,550699.2546055075,84.50153350830078
239867.87858298642,543176.8185676998,15.973767280578612
239830.9324848193,542486.6892045392,16.345787048339844
239814.92346334306,542187.6332715983,15.934396743774414
239662.25103936746,539335.1035392238,15.734855651855469
239565.01132732272,537517.7696190393,17.668188095092773
239562.54983930162,537471.7612014366,17.15643882751465
239370.5959100334,533883.1101178285,34.969295501708984
239282.02986244697,532226.8132742271,35.86564636230469
239222.9956853445,531122.6166617041,38.824806213378906
240315.94583408002,551042.892799003,84.30894470214844
240274.0384618552,550260.7409451287,91.3212661743164
240255.5511680534,549915.6741143018,92.38822174072264
240039.9227663891,545889.901820099,53.25758361816406
240036.22719027125,545820.8886996116,45.026153564453125
239988.1874953914,544923.7184978351,18.294811248779297
239925.3741882362,543750.496947974,17.901390075683594
239910.59587678453,543474.4449868836,17.452939987182617
239833.0178071986,542025.1732430551,16.883913040161133
239744.3737520087,540368.8648427781,16.65261459350586
239608.9795292347,537838.3981336951,16.579261779785156
239516.68899492698,536113.083013108,17.399341583251953
239329.7058340336,532616.4520548582,31.747446060180664
239301.41921331262,532087.3574776659,31.445531845092773
239269.4452129487,531489.2508481909,25.840547561645508
239237.47352587993,530891.1445199931,41.8002815246582
240352.4706028821,551225.49995293,79.2033462524414
240288.3837478404,550029.2675796188,92.89453125
240237.8602262971,549086.0852107089,88.70314788818358
240056.7620371114,545704.4375022473,43.253684997558594
239875.7375738015,542322.79941463,14.955629348754883
239790.79234659873,540735.5032226872,17.44649314880371
239763.71177954448,540229.4092305144,17.2438907623291
239671.40408992278,538504.0904229386,18.456304550170895
239564.3512487133,536502.7237455277,16.443532943725582
239558.19957266154,536387.7027745862,17.47502899169922
239481.92589003043,534961.4436603906,30.354490280151367
239172.04559697048,529164.4081190275,51.85756301879882
240411.17782932083,551822.1881614663,74.45598602294922
240270.6961273524,549199.6786540374,84.6419219970703
240184.45738583995,547589.3686654102,87.15019226074217
240092.07727708324,545864.0389556792,56.29444122314453
239961.54611674807,543425.5772377038,17.064149856567383
239776.89774565166,539974.9324147804,17.511999130249023
239755.9757774807,539583.8599671973,18.06583976745605
239751.05310489764,539491.8429394187,16.900537490844727
239714.1348026441,538801.7154583009,17.505645751953125
239635.3860344928,537329.4448388284,16.488000869750977
239423.81808892504,533372.7265936108,37.2853889465332
239250.45703983662,530129.1476354897,47.22670364379882
240517.94896816014,553316.0531640816,51.94401931762695
240501.9256583674,553016.9943566397,55.74042510986328
240430.4440589624,551682.7329014633,76.67012786865233
240262.87698289062,548554.1257068925,84.61683654785155
240161.8743611956,546667.7635839526,82.46208190917967
239957.4758490974,542849.0396731235,17.505001068115234
239857.77336415113,540985.6908956235,16.833852767944336
239852.85036502517,540893.6737477826,16.975324630737305
239593.23963460093,536039.7793066576,16.57990264892578
239486.24064441276,534038.416286164,37.82052612304688
239349.76226660516,531484.9580210447,26.52495002746582
239239.13506427783,529414.5904877717,38.95695495605469
240501.46714310936,552509.4669586662,63.227420806884766
240428.7651094153,551152.2014169274,81.2019577026367
240374.5543636505,550140.0043947166,93.39622497558592
240173.78569191165,546390.2820297191,80.33078765869139
240165.16575304305,546229.2512729084,76.69160461425781
240141.7696184997,545792.1679001609,55.23503875732422
240092.51862317603,544871.9929042188,18.10322952270508
239733.15177721082,538154.7370304894,16.080045700073242
239728.23096507613,538062.7200905606,16.8458194732666
239619.98692819834,536038.3492165236,16.55462646484375
239569.56408424868,535095.1776018282,26.620323181152344
239462.58830258157,533093.8159262938,28.210680007934567
239310.16181033282,530241.3062682301,45.798686981201165
239275.7502048583,529597.1921332069,46.45580291748047
239237.654771042,528884.0661773309,49.23954391479492
240562.62694659072,553152.1656992817,56.92346954345703
240472.677622305,551472.8362551527,79.28616333007811
240459.12518814552,551219.7868186114,78.30491638183594
240454.19713246575,551127.7688550455,82.32233428955078
240263.27696326227,547562.0782549223,87.08296966552734
240035.5117254136,543306.2680000383,16.496721267700195
240033.05003639596,543260.2593238447,16.279861450195312
239843.54097812812,539717.5966102015,19.60519027709961
239826.31689659008,539395.5368876513,16.117042541503906
239796.79145684207,538843.4347094055,17.535036087036133
239633.20697387544,535783.8731260328,16.67606735229492
239504.1040268439,533368.4353419738,36.91691207885742
239465.9951250632,532655.3070315095,26.605794906616207
239413.13983082876,531666.1297620637,26.556535720825195
240570.7976283913,552805.6700939648,57.589351654052734
240562.17280968945,552644.6384271821,65.58328247070312
240272.72218752722,547238.5879932065,86.48947143554686
239940.39431998073,541027.4114869721,16.272058486938477
239763.25451489334,537714.7973033823,18.59797477722168
239731.27848610803,537116.6873944653,16.480588912963867
239560.3688971144,533919.10491833,33.35977554321289
239548.075789318,533689.0633458355,34.292991638183594
240490.28124593565,550802.8502503028,82.30303192138672
240448.4052201924,550020.6978645194,95.97156524658205
240433.62638662473,549744.6442042645,93.91169738769533
240380.6729285487,548755.4524485134,85.46833038330078
240331.41955437808,547835.274810697,85.39798736572266
240225.54326710725,545856.8953036824,54.568897247314446
240207.07905531547,545511.8294481756,30.39952850341797
240085.2345018463,543234.3973169206,15.777522087097168
240060.62349965266,542774.3105481081,16.247804641723633
240056.9319670263,542705.2975481646,15.358299255371092
239926.51752740494,540266.8407922983,16.844226837158203
239394.18538116553,530306.0270285392,47.32016372680664
240616.71625121447,552664.7879209165,62.229316711425774
240481.23283516814,550134.2924850369,91.69911956787107
240253.46732301198,545878.4714113632,54.22936248779297
240034.43010698532,541783.6958057666,16.80106544494629
240002.44495363213,541185.5836974466,17.677509307861328
239983.9930298739,540840.519156686,16.6646785736084
239974.15231783944,540656.4847759726,17.204219818115234
239958.16162664554,540357.4289681846,16.982208251953125
239932.33172858923,539874.3389763394,17.33772087097168
239800.74562628145,537412.8835005667,16.319334030151367
239695.01317502948,535434.5211189464,19.628040313720703
240605.18999670926,551950.2203695318,68.1826400756836
240397.09446304422,548062.4632709427,87.25276947021484
240214.93688221456,544657.8107055556,18.36016273498535
240149.7229349328,543438.5793913221,16.619277954101562
240068.5265074943,541920.2930907113,16.97080421447754
239954.13858488022,539780.8929643771,17.484643936157227
239590.26176028827,532971.6451265346,35.11639404296875
240641.70167766925,552132.8293110412,70.93286895751953
240537.0345505658,550177.446383724,87.08454895019531
240471.78397193,548958.2092472771,83.86995697021484
240293.31714412564,545622.5668772189,40.77770614624024
240063.26229750126,541320.7522832649,17.49100112915039
240046.04373899943,540998.6919251513,17.474607467651367
240006.6895451159,540262.5542920604,16.977510452270508
239936.59854329785,538951.3102646554,17.90222930908203
239558.0531405864,531866.0167420246,31.615726470947266
239473.29358138135,530278.7327645952,43.04018402099609
239392.23445367673,528760.4631229686,49.327102661132805
240658.50921720327,551947.3660445893,70.08639526367188
240641.27039083425,551625.3027623957,73.81501770019531
240556.31735255156,550037.9921480333,94.53037261962889
240503.38380373953,549048.7996502537,84.79409790039062
240166.23427967267,542745.5924019571,16.366098403930664
240061.69611746597,540790.2246958418,17.027164459228516
239944.88851880003,538604.8175447816,16.330625534057617
239926.4480293356,538259.7536258949,17.38479995727539
239876.04794365473,537316.5794265596,15.68332862854004
239750.68726642831,534970.1493074223,28.35897254943848
239627.81914097033,532669.7321302444,27.963537216186523
239568.85457828548,531565.5334709212,29.61149024963379
240761.51235953672,553372.2205807669,49.443523406982415
240247.06258689426,543756.3560498739,17.16188621520996
240244.6025357196,543710.3473159922,16.686248779296875
239730.7513088535,534094.5611051396,40.99226760864258
240759.84451812148,552841.6892786985,53.798919677734375
240756.1507907412,552772.6756414697,54.72582244873047
240647.81508058574,550748.277401384,79.61385345458984
240615.81184702145,550150.1604003832,89.03719329833984
240602.27271024598,549897.1109907124,93.20411682128906
240560.42707401165,549114.9586110748,84.41668701171875
240502.5881177469,548033.7488175845,85.60893249511719
240482.8999768453,547665.6776233194,86.07882690429686
240410.30749415886,546308.4160813699,77.19966888427734
240396.77461415165,546055.3674910525,64.09137725830078
240379.5515449843,545733.3057269007,39.72516250610352
240202.43874931548,542420.6755139129,16.10605812072754
240091.77915540128,540350.2863295292,18.769636154174805
239606.4334134155,531263.6210020287,37.313301086425774
239494.69512304713,529170.2472190969,52.555976867675774
240617.86759371252,549688.6436756877,94.1522216796875
240594.48577425943,549251.5584806418,86.91282653808594
240500.97078896215,547503.2193108043,89.1151123046875
240444.37917054768,546445.0152755994,65.01598358154297
240424.69681904078,546076.944528128,67.11869049072266
240270.95847744952,543201.3957457179,15.922924041748047
240144.31811137378,540831.9487892091,18.21752166748047
240132.0248569499,540601.9056475582,17.651857376098633
240073.02198386894,539497.6991890091,16.82913589477539
240061.95982018707,539290.6605925364,18.22146797180176
240000.5083879226,538140.4468261795,15.970834732055664
239932.9216662049,536875.2129723709,16.315629959106445
239775.66891446285,533930.6739606168,36.781005859375
239751.10322602565,533470.5904009873,35.59777069091797
239673.73023858448,532021.3283559289,47.367488861083984
239614.78849309275,530917.1298925262,29.086313247680664
240810.69188876345,552792.8272506241,53.42155838012695
240787.30374962304,552355.7408569884,78.44386291503906
240760.22428086214,551849.6410234096,70.76769256591797
240571.94444710287,548329.952698092,85.49508666992188
240316.11017286676,543545.0336871427,17.63264274597168
240275.53463123256,542785.8896572208,16.64429473876953
240147.68448514777,540393.4389248481,18.489408493041992
240146.455335849,540370.4346143194,18.654623031616207
240085.0022198122,539220.2196572088,18.26673889160156
239912.9788734011,535999.6237161411,16.632890701293945
239908.06490357564,535907.6068178704,17.289653778076172
239695.58798836166,531927.8828064194,47.10141754150391
239588.77407099065,529926.5237608766,43.808876037597656
239562.99527675816,529443.4376014117,44.61575698852539
239560.54023211455,529397.4294060264,49.02161407470703
239558.0852011439,529351.4212124282,51.33550262451172
239539.67290470318,529006.3598174173,50.760860443115234
240864.42656946162,553297.5013022041,49.733985900878906
240777.03876048428,551664.1783854794,72.52883911132812
240726.5831895029,550720.9929367118,79.01506805419923
240609.69592560976,548535.5661206152,84.21548461914062
240407.98391161786,544762.838778832,18.513999938964844
240400.60594105502,544624.8123963941,17.934396743774414
240314.5386822535,543014.5057887249,16.85247039794922
240259.21854920752,541979.3098389376,16.97658920288086
240242.00924907037,541657.2490611728,16.407203674316406
239937.26959449454,535952.186934201,17.11276626586914
239896.73538053525,535193.0476736305,33.944725036621094
239576.27762426736,529188.9633910805,43.54638671875
240769.24538409023,551018.6253346764,79.24160766601561
240710.1866809766,549914.408760896,92.36614227294922
240494.93491303895,545888.6278773369,62.75222396850586
240437.14220437233,544807.4204830453,18.513999938964844
240405.17500280062,544209.3061779672,17.179662704467773
240371.98073138908,543588.1877959855,17.116567611694336
240330.18407159543,542806.0391853945,16.801366806030273
240295.7662512789,542161.9171877839,17.863178253173828
240133.5468143661,539125.346772016,17.586530685424805
239855.94547639613,533926.3882212155,38.66051864624024
239695.11479538755,530912.8430492813,31.4454402923584
240848.81805074363,552006.3941704882,80.2794418334961
240831.59151361047,551684.3305881191,71.97943115234375
240724.55583727022,549682.937429891,94.08719635009763
240490.88933040365,545312.0905547468,19.25550079345703
240449.08829143646,544529.940708789,16.646120071411133
240369.18550209014,543034.6556753227,15.81673240661621
239892.52694395342,534108.9934998304,39.60139846801758
239777.12511261617,531946.6009303695,45.89861679077149
240932.07764572592,553063.1779277511,52.11529541015625
240838.56792266702,551314.8320393441,77.5296630859375
240647.91820889912,547749.1346003404,83.25012969970702
240538.48533146334,545701.7389831338,39.31654357910156
240233.6911205336,539996.6552520301,17.241119384765625
240054.3538675343,536638.0300983302,16.250513076782227
239957.3455364435,534820.6958018607,29.236230850219727
239949.97868533464,534682.6705262279,27.259899139404297
239934.01759613177,534383.6158175534,30.67569923400879
239887.36541232516,533509.4563330179,33.85197830200195
239850.53822313627,532819.3308801241,41.85057067871094
239764.62006644928,531209.0397213688,44.591304779052734
239752.34741017566,530978.9983060919,40.331668853759766
239677.49160430726,529575.7466411348,37.568065643310554
240907.05754529987,552095.5607145056,77.26398468017578
240766.83107562107,549473.044658999,90.88359069824217
240173.20451689477,538361.9226026218,16.596376419067383
239979.18872498043,534727.2510573305,30.313343048095703
239900.62429081814,533254.9822145784,34.42539978027344
239892.03215409265,533093.9529210003,35.82967758178711
239809.8015950958,531552.673648023,40.5227928161621
239799.98404529528,531368.6404361371,42.15105438232422
239757.03483491493,530563.4954706356,39.47591018676758
240974.31223820828,552853.2856778819,51.484710693359375
240948.4780324944,552370.1898093969,77.08279418945312
240368.21939272346,541512.0870114351,17.079551696777344
240199.9389492215,538360.4953032071,16.754566192626953
239994.8953355864,534518.7853702623,29.23770904541016
239960.52608002844,533874.6675601276,33.29692077636719
239847.6173679645,531758.2829380333,47.784969329833984
240946.84530271494,551839.6595532373,74.44429016113281
240850.91880631392,550045.3057715781,87.34936523437501
240763.6190900423,548411.9861019775,83.4505386352539
240704.609281095,547307.7712630369,91.18199157714845
240668.96132129544,546640.6419632761,56.44668960571289
240264.7419138419,539072.2013945021,15.767196655273436
240168.9628327304,537277.866956085,16.49918556213379
240030.24276354333,534678.3872740986,29.864942550659176
240011.83187022601,534333.3240287751,35.35268020629883
239879.2961066725,531848.8716329588,46.79650878906249
239745.57353708305,529341.4203382237,37.473331451416016
240526.07174439885,543464.6054472169,16.7513427734375
240459.73263307582,542222.3688597577,15.745361328125
240398.3163870223,541072.1509594675,17.481557846069336
240373.75227364543,540612.0641122684,16.486000061035156
240308.6639657023,539392.8348320229,17.493999481201172
240187.10956640606,537115.409917864,15.500723838806152
240027.5434403424,534124.8586061355,38.07882308959961
239982.13900640165,533273.7030761447,33.19782638549805
239952.6899797791,532721.6025192635,43.343074798583984
241069.034478623,553125.065021988,49.77791976928711
241055.5058267571,552872.0146268569,51.12821960449219
241050.58641895154,552779.9963147556,52.418094635009766
240944.83230655637,550801.6043332778,78.3362579345703
240916.55349180507,550272.5000609998,81.30899047851561
240821.894031634,548501.1526956512,81.94973754882812
240724.79684655447,546683.7990612118,56.9960823059082
240686.7012213947,545970.6610552091,63.5517463684082
240616.6629633762,544659.4084231453,17.883943557739254
240592.09075733868,544199.320124479,17.69107437133789
240352.58314213806,539713.4685835708,16.57059860229492
240215.07837596745,537136.9871805226,15.638375282287596
240022.3981660045,533525.3218012415,30.429643630981445
239979.45544203647,532720.1749713738,41.98820114135742
239903.39573659192,531293.9162181364,43.849506378173835
239823.66981330153,529798.6467914917,39.69832229614258
241109.21520736036,553376.6906213472,49.44151306152344
241089.53873612793,553008.6172126196,51.06118392944336
241045.2698568492,552180.4524611346,71.5932846069336
240369.4879407512,539528.0074451519,17.406564712524414
240270.05071769856,537664.6587869814,17.43285369873047
240227.0909362136,536859.5090402197,16.7048282623291
240212.36282974505,536583.4578246204,16.69267463684082
240070.01645217766,533914.9660617989,25.705175399780277
240011.12792957886,532810.7643347932,39.39775085449219
241090.37105126987,552524.0962281302,66.35419464111328
240987.10050406892,550591.7132559288,76.25833129882812
240947.76565259913,549855.5681911837,88.3578872680664
240624.61429321603,543805.3932804251,16.51815414428711
240568.11771019452,542747.1909602163,16.578657150268555
240328.70135699265,538261.3438073955,16.967363357543945
240182.65966185214,535523.8351845536,21.172515869140625
239959.3951921094,531337.0695476141,46.64059829711913
239879.68527485227,529841.799698785,38.21166610717773
241123.1745962113,552637.6944757868,63.78335952758789
241040.8094657963,551096.3884134851,79.25902557373047
240908.07391571678,548611.8992832024,78.9792709350586
240867.52374187842,547852.7508667428,82.33599853515625
240769.23566503037,546012.3930901242,56.59269332885742
240756.9511864037,545782.3485692544,42.89169692993164
240583.77626870733,542538.7255855883,17.48900032043457
240571.49692986693,542308.681740013,16.140960693359375
240490.46183429635,540790.3934810571,17.486000061035156
240350.52707365673,538167.9001690708,17.113540649414062
240157.882407899,534556.2303020582,29.61244773864746
240915.09272442406,548242.4022152387,82.97172546386719
240820.4953675199,546471.0569986152,62.69875717163086
240696.44370081957,544147.608201988,17.778993606567383
240423.89772941667,539040.6377760628,16.36479949951172
240103.68682362523,533036.5250758436,35.57373809814453
240020.29837356065,531472.240184282,37.04752349853516
240933.1729839593,548079.945801761,83.10894775390625
240536.53932255055,540649.5155469831,17.482999801635742
240513.21899014604,540212.4328679778,17.501998901367188
240421.17705318544,538487.1080810139,16.50456428527832
240403.99801401928,538165.04773294,17.21086311340332
240325.47376879991,536692.772973245,15.378262519836424
240237.1506802096,535036.4660602389,31.615417480468754
239971.0616375453,530044.5550981024,49.188438415527344
241219.11992616302,552932.4811442159,51.31326675415039
241215.432618362,552863.4673537584,50.00543212890625
241134.3195819136,551345.1649818383,78.7909927368164
241011.44924514083,549044.710554176,80.64588165283203
241004.0781057856,548906.6834307378,82.3544692993164
240938.97169031907,547687.4445396671,77.79595947265625
240676.18635143415,542764.4927410986,17.44538116455078
240577.98886135052,540924.1421905924,17.516845703125
240530.12548579945,540026.972335753,17.558820724487305
240487.17558469716,539221.8204815509,17.9976806640625
240424.59891309138,538048.6001899289,18.416095733642575
240157.21424004447,533033.6716785496,36.66464614868164
240084.87652532663,531676.424043403,43.75893020629882
241207.67724904206,552217.9147255337,64.57332611083984
241094.6350782256,550101.4946605265,81.39262390136719
240966.88291277896,547709.0243632831,78.65513610839844
240771.6406005865,544051.3147055665,18.49538993835449
240765.5022999302,543936.2925727507,17.871152877807617
240585.07428284295,540554.6468681162,16.73917579650879
240500.4089514446,538967.3471179605,17.13487434387207
240497.95512567123,538921.3384613357,16.307044982910156
240451.33502473112,538047.1743257344,18.463956832885746
240442.74764792513,537886.1441607466,17.479999542236328
240257.54631117985,534412.4988004752,38.69739532470703
240221.98673882423,533745.3760259673,25.05847930908203
240038.1036994567,530294.7469988503,44.4488410949707
239979.27733828497,529190.5478390334,42.14780426025391
241068.48516947232,549110.875273169,79.06485748291014
240835.17143580623,544740.0228448547,18.32707023620605
240833.94379355235,544717.0184011264,18.13953971862793
240653.51739442098,541335.3700422896,17.47257614135742
240419.1957013802,536941.5420683045,16.510108947753906
240285.5285491665,534434.0768816108,38.69125747680664
240093.06998278285,530822.4161958694,41.31604003906249
241308.9121502354,553112.2463811664,48.74483489990234
241265.9078318533,552307.0853163805,62.00691986083984
240969.90536623908,546762.9911505198,81.33709716796875
240816.4548759584,543887.4338744199,16.746023178100582
240634.8382237553,540482.7831035163,17.153942108154297
240441.03247270096,536848.0991867296,16.890012741088867
240438.5797803022,536802.090601217,16.32392692565918
240212.99039392616,532569.3083999502,39.39826965332031
240058.57729212876,529670.781512945,33.90784454345703
240054.9014497562,529601.7690547351,34.22726058959961
241298.70794863818,552420.6846475806,68.22076416015625
241254.48323130724,551592.5193689344,73.67953491210938
241228.6875121356,551109.4232241949,80.14197540283203
241109.5552978517,548877.9816881036,80.57570648193358
240773.21026103277,542574.7572132088,17.38186264038086
240594.09421251877,539216.1184840593,18.050489425659176
240450.6083917066,536524.6135170888,16.737123489379883
240384.399893814,535282.3825238207,27.167413711547848
240308.39498323115,533856.1189205712,26.848163604736328
241343.7912107825,552764.330230359,51.33404159545898
241279.9164243458,551568.091182583,74.24761199951172
241090.80266217748,548025.3903326755,81.36832427978516
241072.38679703424,547680.322635442,76.51165008544922
240728.7644016717,541239.0774460584,17.059049606323242
240651.4861187225,539789.802117317,17.47601890563965
240393.98944230058,534958.8971971357,26.196741104125977
240092.5416042349,529299.8622840894,34.05673599243164
241392.5565700719,553176.9900037767,46.95595550537109
241334.82628149583,552095.7733753817,67.73754119873047
240674.53341913453,539719.3641286977,16.614944458007812
240614.44413564654,538592.1511407858,17.4564151763916
240212.42441798514,531046.753135127,31.92199897766113
241398.32941367067,552784.4883771027,49.978553771972656
241201.86099936452,549103.7557246648,77.27731323242188
241130.6626711189,547769.4929688098,79.38545227050781
241107.3415662076,547332.4072211934,87.51710510253906
241087.70369249745,546964.3351380695,92.99279022216797
240438.91677453945,534795.0164701715,31.450763702392575
240305.35316339633,532287.554294467,48.18185806274414
240164.48132957343,529642.0724532427,35.07350158691406
241404.10755522334,552391.9869292798,62.92348098754882
241110.709036752,546893.8978928402,92.07769012451172
241065.30485405272,546042.731584088,61.66194534301758
240916.8533976431,543259.1919918349,18.03194808959961
240651.97293237745,538290.2450615792,18.030956268310543
240620.09987868188,537692.1324892584,18.709272384643555
240602.93841838944,537370.0719989091,18.027814865112305
240425.23397818868,534034.4506597193,27.0153923034668
241201.20894240952,548088.7092134776,80.18441772460938
241072.36612494275,545673.2361105112,23.77162742614746
240964.41243335448,543648.8434099825,17.486108779907227
240841.76974448745,541348.4013718003,16.622066497802734
240709.35384774834,538863.9290048992,17.246337890625
240456.89287236566,534125.042508672,29.11808013916016
240422.58894524642,533480.9234830849,42.13857650756836
241472.15501550765,552665.1966744717,51.11580276489258
241393.58266196965,551192.9018313019,80.54568481445312
241048.7655148439,544728.6290003499,17.92115592956543
240904.04684859962,542014.1050510053,17.23301887512207
240631.90789399573,536907.1362342797,17.12843132019043
240619.6533302369,536677.0931140175,17.19586753845215
240428.52622685127,533088.4262450887,36.99488067626953
240421.17683981065,532950.4008142771,44.06100082397461
240347.68971594615,531570.1473944085,28.673873901367188
241485.30632362457,552410.7232522983,58.45232772827149
241465.66455910308,552042.6494024945,62.987266540527344
241389.56092765377,550616.3643177152,76.27001953125
241216.53512620533,547372.7223918559,81.8707504272461
241179.72983700564,546682.5869612778,79.99304962158203
241032.53925940272,543922.0492726555,16.442623138427734
240972.45051271707,542794.8315724265,18.04019927978516
240775.073544699,539091.1238508243,17.534826278686523
240641.49572271056,536583.6513087358,17.561208724975582
240544.70771727257,534766.3121548602,31.622364044189453
240516.53292512812,534237.2139400477,35.36716842651367
240507.95834599066,534076.1840956891,31.78132438659668
241300.88163206278,548452.5124170752,79.5162582397461
241295.97395223263,548360.4942407012,80.9220504760742
241267.75584760605,547831.3898657234,77.52230834960938
241021.2306241905,543207.4878100567,17.445409774780273
241015.09990603346,543092.4656017395,16.662193298339844
240989.35181781906,542609.3724492192,17.38251495361328
240784.646591898,538767.6387043176,16.538330078125
240286.15178731165,529404.9028758286,34.16058731079101
241530.02857218537,552246.8460989203,58.2119140625
241518.98247005546,552039.8045209516,61.05012512207031
240929.02979891337,540974.6352330567,17.479755401611328
240886.13253469078,540169.4814336784,17.329788208007812
240530.85839650704,533498.2282373561,41.75650787353516
240374.13882691317,530553.6871074112,40.47047424316406
241429.07249872212,549852.9453641772,82.11987304687501
241224.2308453382,546011.187082964,46.78384780883789
240613.94839723417,534555.0001266599,33.80916213989258
240503.74641578732,532484.6167666484,41.31310272216797
240484.1578403604,532116.5489944145,45.66576766967773
241514.63158360604,550955.7434187513,81.28783416748048
241506.04325301346,550794.7112128204,79.40425872802734
241383.37097101804,548494.2535266653,78.46578216552734
241356.3876239292,547988.1534374235,81.07038116455078
241284.03130571832,546630.886087778,67.13243103027344
241161.42047701232,544330.4365181476,17.26259422302246
240939.58128672378,540166.6342044622,17.366851806640625
240803.59135808283,537613.1494491538,17.853073120117188
240791.34207110116,537383.1060490077,16.503782272338867
240759.49551724136,536784.9934186703,17.876585006713867
240548.8762685024,532828.2559689488,46.68716812133789
240482.77239655965,531586.0271834461,29.188047409057617
241612.45600372547,552288.5892181946,55.76681900024414
241564.6061237159,551391.4089392088,76.19197845458984
241332.7913494099,547043.544940765,88.66648864746092
241103.54900349487,542741.7058533188,16.748226165771484
241086.391254895,542419.6436651628,17.835071563720703
240958.95454949443,540027.1844493151,17.912372589111328
240894.02498873748,538807.9522929424,17.239120483398438
240803.38460231564,537105.6302591385,19.26108932495117
241675.9208829174,552977.3066965891,50.23877334594727
241550.78850187175,550630.8349743756,75.7220458984375
241435.50167552722,548468.4043811811,79.69732666015625
241407.29776270833,547939.2996267583,81.20487213134764
241350.89532394317,546881.0908297868,89.64574432373047
241266.30513588205,545293.7794141788,18.336036682128903
241223.4032500169,544488.6222662823,16.77356719970703
241219.72613911293,544419.6088220375,15.973648071289062
241218.50044227173,544396.60434152,15.854126930236816
241084.91985324255,541889.1186551973,18.26223945617676
240857.06824222865,537610.3021823848,17.22854995727539
240730.94296822458,535240.8567310823,34.26471710205078
240724.82130078634,535125.8352284618,34.69818496704101
240705.23253671674,534757.7664955193,33.998443603515625
240593.83801229167,532664.377763195,45.87377166748047
240584.04643519895,532480.3437667694,42.90601348876953
240582.8225033845,532457.3395192372,41.91419982910156
240562.01618350836,532066.267379907,43.43285751342773
241692.76009051976,552791.8479924789,48.711528778076165
241617.93117176733,551388.5653675245,76.13766479492188
241442.5620339799,548098.909362766,79.86051177978516
241288.09848861195,545200.3389474228,17.887266159057617
241092.03200403161,541519.6248778021,17.49765968322754
240965.8602293664,539150.1712750271,17.70012855529785
240851.96912851674,537010.7658031555,17.681640625
240802.99275593465,536090.5926010534,19.14589500427246
240777.2823393073,535607.5019575814,19.74454879760742
240610.81311485192,532478.9197280053,42.50704193115234
240572.87673532756,531765.7881766045,45.056583404541016
240515.36653062433,530684.5895511499,44.78871917724609
240494.56681990603,530293.5179522997,42.09534454345703
240483.555606858,530086.4800995914,47.31464385986328
240468.87441864918,529810.4296859251,38.142486572265625
241497.4413252958,548626.5923469514,79.17581939697266
241335.63014706265,545589.9932087259,20.70589637756348
241273.12803344696,544416.7638177052,16.763721466064453
241116.29889276117,541472.1932333848,17.547183990478516
241006.06173590277,539401.7964453679,18.1639347076416
240823.61853308298,535974.14753618,18.482126235961918
240781.9977794027,535192.0008601518,34.247955322265625
240719.57402371053,534018.781819717,31.596666336059567
240542.1430845482,530683.1654415261,44.468311309814446
241753.42905537217,552927.0332818059,49.65219497680664
241725.2187591266,552397.9263286646,53.54100036621094
241650.40883335832,550994.6438197186,79.26265716552734
241459.1490523508,547405.9289324665,72.22270965576173
241288.80125835157,544208.3011510866,17.293567657470703
240948.30254316947,537813.0716114761,16.85451316833496
240877.29636315556,536478.819464813,18.497999191284176
240775.70397355632,534569.4612628203,30.333009719848633
240681.47657101168,532798.1317224829,47.59906768798828
240480.85171338677,529025.438724733,38.4714469909668
241708.95488244912,551591.3427837072,70.02266693115233
241614.54367532293,549819.9874395411,76.73344421386719
241593.70235218262,549428.9093455011,77.7238540649414
241592.4764225238,549405.904755774,77.73601531982422
241576.53964562036,549106.8451301521,76.48514556884764
241572.86200928144,549037.8313811673,75.30355072021484
241538.53887568094,548393.7032520734,81.52307891845702
241340.00725350415,544666.9688420054,19.164690017700195
241234.65012451305,542688.5837576799,16.500999450683594
241140.34005595994,540917.241790887,16.902618408203125
240995.852031132,538202.7229051152,17.753158569335938
240811.02538588364,534729.0680307988,33.44293212890625
240714.35890556045,532911.7294965526,48.36295318603516
240634.83912074016,531416.453058945,46.121212005615234
241814.0951105632,553062.2192440424,50.396759033203125
241704.964257559,551014.8059505457,77.87843322753906
241573.79754866383,548553.313775951,77.93936157226561
241533.3520994287,547794.163020716,78.6897964477539
241456.1483197231,546344.8765728818,43.55188751220703
241329.95528101828,543975.4120919276,16.55105972290039
241218.4943132499,541882.0056892494,18.166580200195312
241125.4275874313,540133.6691263448,17.640674591064453
240934.45738328292,536544.9864162058,18.498998641967773
240858.58194526538,535118.7181192366,34.6397819519043
241818.67710114038,552646.7145499717,49.54935073852539
241747.56596745757,551312.4451117525,77.69589233398438
241746.34001341957,551289.4404795067,77.69589233398438
