,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,len-train,len-train-lsa,dataset
175,1577.3016189382015,2.152648226940073,3703.7285057965064,16.044722707010806,512,657,689,dem2180-duplicated-coords
176,5.513559883453332,0.11014466208871454,5.5042815822718305,0.14422042900696397,4,660,689,dem2180-duplicated-coords
177,4.330232769888731,0.10780807107221335,4.358290569549967,0.14168920402880758,8,661,689,dem2180-duplicated-coords
178,4.554527032935785,0.10406388796400279,4.555423216879724,0.14648017298895866,16,651,689,dem2180-duplicated-coords
179,4.9952200813024685,0.10938405699562281,4.9969487503547,0.1917181620374322,32,653,689,dem2180-duplicated-coords
180,4.273909743837428,0.1390286950627342,4.27435283635253,0.36750156804919243,64,656,689,dem2180-duplicated-coords
181,25.835465393021245,0.20309034804813564,120.17270113600324,1.0730442740023136,128,650,689,dem2180-duplicated-coords
182,790.4934634104502,0.5361128760268912,412.40832091875865,4.121383104007691,256,657,689,dem2180-duplicated-coords
183,13977.193518085258,2.006806394085288,2364.884508482181,15.978575096931309,512,652,689,dem2180-duplicated-coords
184,5.535108906956948,0.10697637498378754,5.51156240613758,0.13930519402492791,4,661,689,dem2180-duplicated-coords
185,4.512205584392214,0.10364491201471537,4.497245870859378,0.1355580419767648,8,661,689,dem2180-duplicated-coords
186,4.386543973762702,0.1019526090240106,4.388792015065114,0.145648954086937,16,658,689,dem2180-duplicated-coords
187,4.384441232720542,0.11014139105100185,4.39470286704107,0.1915654999902472,32,662,689,dem2180-duplicated-coords
188,4.343779413692871,0.13717464497312903,4.3427209991558255,0.3759762889239937,64,662,689,dem2180-duplicated-coords
189,12.007398668338396,0.21228076703846455,8.154218735026225,1.0625616259640083,128,659,689,dem2180-duplicated-coords
190,632.1093405633561,0.498189008096233,149.99887319982187,3.9884213469922543,256,660,689,dem2180-duplicated-coords
191,517.5743458284771,1.9610539160203189,7480.22862334082,16.48750465491321,512,654,689,dem2180-duplicated-coords
192,4.640247732843634,0.11092721205204725,4.614965167943052,0.14267657103482634,4,661,689,dem2180-duplicated-coords
193,5.197889807317237,0.10461156198289245,5.171048919609447,0.1352151039754972,8,659,689,dem2180-duplicated-coords
194,5.037153167126395,0.1084778739605099,5.025767761559642,0.16157743008807302,16,648,689,dem2180-duplicated-coords
195,4.738181458809882,0.12274761206936091,4.740409814276104,0.20378216996323317,32,645,689,dem2180-duplicated-coords
196,4.643017249550506,0.1531960800057277,4.644995298081999,0.4045656390953809,64,653,689,dem2180-duplicated-coords
197,45.88619412739133,0.22872248105704784,7.847933058182108,1.117773642996326,128,666,689,dem2180-duplicated-coords
198,246.47669800648606,0.5067361179972067,218.69625627703255,4.00976033101324,256,654,689,dem2180-duplicated-coords
199,971.7753788411629,2.2381275249645114,313.56359402732306,16.569438704056665,512,665,689,dem2180-duplicated-coords
200,4.921667980262722,0.11068750906269997,4.980086570222678,0.14615457004401833,4,650,689,dem2180-duplicated-coords
201,4.773728345538233,0.10949282697401941,4.756918734010577,0.14090894197579473,8,656,689,dem2180-duplicated-coords
202,4.82290223120254,0.1106905919732526,4.792659975338189,0.14748100098222494,16,649,689,dem2180-duplicated-coords
203,5.336368197615837,0.11461784108541906,5.341149659639364,0.19694943400099874,32,661,689,dem2180-duplicated-coords
204,4.383173025580386,0.13640389905776829,4.382981124489599,0.3743613410042599,64,654,689,dem2180-duplicated-coords
205,40.53829901884047,0.20446219900622964,26.82939374520984,1.0558034969726577,128,655,689,dem2180-duplicated-coords
206,259.3364603735571,0.4955779770389199,245.86445703304992,4.015496390988119,256,644,689,dem2180-duplicated-coords
207,718.0593407770403,1.9699548149947077,1744.1111116269635,16.116320369997993,512,651,689,dem2180-duplicated-coords
208,4.129308479797778,0.10816698300186545,4.156757575481337,0.14245968195609748,4,641,689,dem2180-duplicated-coords
209,4.599571625346792,0.1108881370164454,4.628796125819484,0.14958942797966301,8,655,689,dem2180-duplicated-coords
210,4.0432639186688855,0.11265729297883809,4.050964016238554,0.15722778101917356,16,669,689,dem2180-duplicated-coords
211,4.836904956123921,0.12081715802196413,4.835173879565843,0.214339914964512,32,659,689,dem2180-duplicated-coords
212,4.242259291380086,0.15375187096651644,4.24249871833081,0.40599853498861194,64,657,689,dem2180-duplicated-coords
213,37.97934726822771,0.25630247709341347,46.20794351315681,1.103561172960326,128,659,689,dem2180-duplicated-coords
214,438.7834482763226,0.49057258397806436,271.96363030275813,3.8878586790524423,256,665,689,dem2180-duplicated-coords
215,466.6319935283222,1.9504115500021726,568.7772626103032,16.75454168894794,512,652,689,dem2180-duplicated-coords
216,4.854039319118682,0.11606023099739105,4.936318952056326,0.15160237497184426,4,657,689,dem2180-duplicated-coords
