,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,dataset
87,0.7093562220134294,0.01705454700277187,0.7093562220134306,0.026566756001557223,16,meuse
88,0.5763568622008073,0.017219378001755103,0.5763568622008101,0.02596600000106264,32,meuse
89,0.6661516582052334,0.017747806996339932,0.6661516582052331,0.02556822200131137,64,meuse
90,0.6804262447849849,0.017339811005513184,0.6804262447849855,0.02285010999185033,4,meuse
91,0.6042799082171739,0.017074288000003435,0.6042799082171738,0.023545602991362102,8,meuse
92,0.6315390100354331,0.017608269001357257,0.6315390100354353,0.026176897998084314,16,meuse
93,0.5632103601875164,0.017236728002899326,0.5632103601875147,0.02651832200353965,32,meuse
94,0.7625167312123259,0.017900516992085613,0.7625167312123228,0.026099806011188775,64,meuse
95,0.6528762107780977,0.016745008004363626,0.652876210778098,0.022458723004092462,4,meuse
96,0.7866159085754622,0.016441119005321525,0.7866159085754624,0.022277155003394,8,meuse
97,0.7285965393954794,0.018209917994681746,0.72859653939548,0.026732876998721622,16,meuse
98,0.5710399168353515,0.01741607800067868,0.5710399168353513,0.02589762800198514,32,meuse
99,0.6538827646309306,0.01746543099579867,0.6538827646309273,0.029476391995558515,64,meuse
100,0.5987664838994237,0.01634423299401533,0.5987664838994236,0.021661499995389022,4,meuse
101,0.6288219119884603,0.017080834004445933,0.6288219119884604,0.023719846998574212,8,meuse
102,0.6764681626059867,0.016665047005517408,0.6764681626059901,0.025552893013809808,16,meuse
103,0.6282304016315959,0.017466121003963053,0.6282304016315952,0.025925911992089823,32,meuse
104,0.6643508078281685,0.01717610099876765,0.664350807828169,0.026039648000732996,64,meuse
105,0.7446205808341239,0.015882096995483153,0.7446205808341237,0.020929966995026916,4,meuse
106,0.5795788708616252,0.017123544996138662,0.5795788708616252,0.023416613999870606,8,meuse
107,0.6751767662716355,0.017380854988005012,0.6751767662716364,0.02523555800144095,16,meuse
108,0.8979366605550687,0.016935132996877655,0.8979366605550663,0.02447843799018301,32,meuse
109,0.6464569713642419,0.0179459200007841,0.6464569713642421,0.02624010300496593,64,meuse
110,0.6850151302773914,0.016286366997519508,0.6850151302773924,0.022677766013657674,4,meuse
111,0.6452066933427667,0.016775483003584668,0.645206693342767,0.023829149999073707,8,meuse
112,0.7635906052412578,0.018819758988684043,0.7635906052412499,0.02573340100934729,16,meuse
113,0.8273780713181634,0.017722127988236025,0.8273780713181629,0.024289947003126144,32,meuse
114,0.6492445429042547,0.017237464009667747,0.6492445429042555,0.025303044996690005,64,meuse
115,0.817082346267176,0.016719290011678822,0.8170823462671756,0.022741608991054818,4,meuse
116,0.6590229082763912,0.02153172600083053,0.6590229082763912,0.029964837987790816,8,meuse
117,0.6597851713163873,0.01731508399825543,0.6597851713163867,0.02523959698737599,16,meuse
118,0.6104155824391551,0.01699780199851375,0.6104155824391513,0.02522539500205312,32,meuse
119,0.6168383037788978,0.017733535001752898,0.6168383037788984,0.02533449200564064,64,meuse
120,0.7599037686497138,0.016307275000144728,0.759903768649714,0.021578048006631434,4,meuse
121,0.819427850735544,0.016406916998676024,0.8194278507355439,0.022857283998746425,8,meuse
122,0.7812738783714125,0.017458582995459437,0.7812738783714076,0.025046012000530027,16,meuse
123,0.7536284085297202,0.017683982994640246,0.753628408529721,0.026349568011937663,32,meuse
