,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,dataset
212,4.00847074640489,0.040501741925254464,4.008470746404901,0.09592337405774742,64,dem2180
213,7.459665641692521,0.05507156706880778,7.4596656416924745,0.2534013739787042,128,dem2180
214,351.8991070126825,0.11435118899680674,351.89910701041117,0.8032764990348369,256,dem2180
215,1362.3990943970673,0.4054596080677584,1362.399094499609,3.29257673304528,512,dem2180
216,2.972259969064888,0.027775138965807855,2.972259969064887,0.03412648104131222,4,dem2180
217,4.60185270579661,0.028657707036472857,4.601852705796604,0.03489820705726743,8,dem2180
218,3.518366749400768,0.02867987600620836,3.5183667494007693,0.038655930082313716,16,dem2180
219,4.5092442519588545,0.03294129099231213,4.509244251958845,0.049925687024369836,32,dem2180
220,4.57002803603488,0.039678099914453924,4.57002803603499,0.09712248796131462,64,dem2180
221,17.91676827687268,0.054158474085852504,17.91676827689694,0.2542184819467366,128,dem2180
222,197.89254245224916,0.11588872596621513,197.89254243400032,0.8113238910445943,256,dem2180
223,204.18553132446678,0.4221490740310401,204.18553132516905,3.295364760910161,512,dem2180
224,5.993891912987041,0.028292777948081493,5.993891912987074,0.03374729095958173,4,dem2180
225,3.6853061212470624,0.028445348027162254,3.6853061212470672,0.03613150003366172,8,dem2180
226,4.306312779076992,0.028855146025307477,4.3063127790769915,0.03997531405184418,16,dem2180
227,4.502260292636933,0.030897344928234816,4.502260292636908,0.04976125399116427,32,dem2180
228,4.893659743956078,0.039535859948955476,4.8936597439561496,0.09709823201410472,64,dem2180
229,4.327417269889591,0.055229672929272056,4.327417269889858,0.25415313499979675,128,dem2180
230,314.8440079058168,0.1161525760544464,314.84400794868367,0.8212845319649205,256,dem2180
231,971.5775609978932,0.40850401297211647,971.5775609989647,3.269020143081434,512,dem2180
232,4.957332586805942,0.02902082004584372,4.957332586805938,0.035336912027560174,4,dem2180
233,4.58885342700022,0.02852162905037403,4.588853427000225,0.03579175006598234,8,dem2180
234,4.8833822834434075,0.03054927196353674,4.883382283443412,0.03965195291675627,16,dem2180
235,3.8044586029151284,0.03337241103872657,3.804458602915146,0.054632875020615757,32,dem2180
236,4.182783976598513,0.04133878601714969,4.182783976598612,0.09849158208817244,64,dem2180
237,6.407528502882935,0.05659172497689724,6.407528502857974,0.26062966301105917,128,dem2180
238,204.10818052395678,0.11647361097857356,204.1081805358698,0.8235727329738438,256,dem2180
239,391.1280672230007,0.42657941801007837,391.128067261539,3.468081334955059,512,dem2180
240,5.317619429417565,0.028703639982268214,5.317619429417576,0.03426907502580434,4,dem2180
241,3.8683370662800107,0.029432066017761827,3.8683370662800125,0.0367770919110626,8,dem2180
242,4.052383650125314,0.030370193999260664,4.05238365012531,0.039330297033302486,16,dem2180
243,4.958608582248722,0.03465921606402844,4.958608582248733,0.05285803601145744,32,dem2180
244,5.26281402703358,0.04121056804433465,5.262814027033571,0.10136924998369068,64,dem2180
245,6.927093815687056,0.056874040979892015,6.927093815678937,0.281211064895615,128,dem2180
246,81.87883311217274,0.1249415900092572,81.87883311242045,0.8593873539939523,256,dem2180
247,532.1330975262041,0.42304529005195946,532.1330975546095,3.427560594980605,512,dem2180
248,5.620566981418275,0.02891678793821484,5.62056698141827,0.035574808018282056,4,dem2180
249,3.682939638735915,0.02957172493916005,3.682939638735913,0.0376809200970456,8,dem2180
250,4.454370346982519,0.02904607797972858,4.454370346982509,0.03992724500130862,16,dem2180
251,4.704085237422214,0.0328757599927485,4.704085237422223,0.05209473497234285,32,dem2180
252,4.2316906706189785,0.03978841204661876,4.2316906706189155,0.10029788501560688,64,dem2180
253,3.691074423261314,0.05604979698546231,3.6910744232594537,0.2622763440012932,128,dem2180
254,208.76623653342,0.12304594099987298,208.7662365296799,0.847956924000755,256,dem2180
255,124.22496271299666,0.41668510693125427,124.22496271954368,3.4305584758985788,512,dem2180
256,4.127803828871579,0.028848982066847384,4.127803828871586,0.03497730998788029,4,dem2180
257,4.785382124591194,0.029465500032529235,4.785382124591199,0.036831330973654985,8,dem2180
258,4.516135226912164,0.02977896702941507,4.516135226912158,0.041310987900942564,16,dem2180
259,4.600736410357401,0.035639169975183904,4.600736410357428,0.053286953014321625,32,dem2180
260,5.087778766385647,0.04019158007577062,5.087778766385692,0.09994661202654243,64,dem2180
261,17.330191809075945,0.057008572039194405,17.330191809002052,0.2586374990642071,128,dem2180
262,400.4392636926289,0.11845526692923158,400.43926371747204,0.8374325790209696,256,dem2180
263,1689.437565676071,0.4211081750690937,1689.4375678208785,3.441621207050048,512,dem2180
